grid,ch,year,area,newID,Block,Ownership,asp_11,east_11,elev_11,tpi_11,nort_11,slop_11,tdiv_11,elsd_11,cvr_11,fhd_11,pa20_11,pa40_11,pa10_11,rh50_11,rh98_11
1,000000000000000000000000000000000000000000000000001000000000000000000000000000000000,2018,HJA,59895989,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,110110101011111110111100000000000000000000000000000000000000000000000000000000000000,2015,HJA,710710,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000100010000000100000000000100001000000000000000000000000000000,2017,HJA,39303930,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000010010000101000000000000000000000000000000000000000000000000000000000000,2015,HJA,38373837,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,100100100000000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,34253425,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000010000000000010000010000000000000000000000000000,2017,HJA,55895589,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000010000000100100001000000100000010000000000000000000000000000,2017,HJA,55025502,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000010010110000100000100000000000000000000000000000000000000000,2016,HJA,39593959,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000001010010000100000000000000000010000000000000000000000000000000000000000000,2015,HJA,31353135,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000000000000010010000000000000000000000000000000,2018,HJA,59765976,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,110001011011000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,34703470,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,111111001001000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,35243534,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000010000000000000000000000000000000000000000000000000000000000000000000000,2015,HJA,150108,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000000000000100000000000000000000000000000000000,2018,HJA,5933,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000001000000000000000000000000000000000000000000000000000,2016,HJA,39223922,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000010000000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,38013801,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,100000000000000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,35493527,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,111110111001101111011110100101010100010011000000000000000000000000000000000000000000,2015,HJA,712712,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000000000000000101000000000000000000000000000000,2018,HJA,59565956,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,100100101000000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,38633863,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000100000000000000000000000000000000000000000000000000000000,2016,HJA,35953595,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000000000000000001000000000000000000000000000000,2018,HJA,59585958,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000000000000000000100000000000000000000000000000,2018,HJA,59595959,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000010000000000000000000000000000000000000000000000000000000000000,2015,HJA,38413841,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,100000010001000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,607607,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,110100110100111010000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,798798,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000000000000000001000000000000000000000000000000,2018,HJA,57185718,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000010010100000100000000000000000000000000000000000,2018,HJA,57265628,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000100010000000100000000000000000000000000000000,2018,HJA,55105510,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000110010000000000000000000000000000000000000000,2017,HJA,55095509,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000001000000000000000000000000000000000000000000000000000000000000000,2015,HJA,38193819,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000000000000100100000000000000000000000000000000,2018,HJA,59555955,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,100010101001000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,34243424,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000100010100010000000000000000000000000000000000000000000000000,2016,HJA,39313931,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,100010001000000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,38643864,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000110011100100000000000000000000000000000000000000000000000000000000000000,2015,HJA,37413741,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000100000000000000000000000000000000000000000000000000,2016,HJA,39373937,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000111111111011000000000000000000000000000000000000000000000000000000000000,2015,HJA,37993799,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,100111010101111110111111000000000000000000000000000000000000000000000000000000000000,2015,HJA,35012977,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,101100000000000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,34033403,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,100001000010000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,35453544,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,100100000010000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,34723472,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,111000000010000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,799799,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000000010000000000000000000000000000000000000000,2017,HJA,56425642,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,100100010100101010000100000000000000000000000000000000000000000000000000000000000000,2015,HJA,38613861,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000001000000000000000000000000000000000000000000,2017,HJA,5589,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,100011100011000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,38623862,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000111111011101000000000000000000000000000000000000000000000000000000000000,2015,HJA,37953795,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000100010110000000000000000000000000000000000000000000000000000000000000000,2015,HJA,37963796,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,010000010100000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,33833383,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,001000011011000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,35003500,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000100110010000000000000000000000000000000000000000000000000000,2016,HJA,39923992,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000011010001000000000000000000000000000000000000000000000000000000000000,2015,HJA,37463746,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,100000000010110000000000000000000000000000000000000000000000000000000000000000000000,2015,HJA,609609,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000000010000000000000000000000000000000000000000,2017,HJA,55345534,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,010000000000000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,38663866,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000110010000000000000000000000000000000000000000,2017,HJA,56405640,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000110000000011000000000000000000000000000000000000000000000000,2016,HJA,55525552,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,100100101000000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,34233423,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,010000010100101111111001000100000000000110000000000101000000000000000000000000000000,2017,HJA,34783478,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000000000000000100000000000000000000000000000000,2018,HJA,5511,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,100000000000000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,33203320,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000111110110101000000000000000000000000000000000000000000000000000000000000,2015,HJA,37973797,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000110111111111000000000000000000000000000000000000000000000000000000000000,2015,HJA,37983798,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000010000000000000000000000000000000000000000000000000000000000,2016,HJA,55785578,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000000000000001110000000000000000000000000000000,2018,HJA,57165716,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000000000000001001000000000000000000000000000000,2018,HJA,59775977,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000110000000000000000000000000000000000000000000,2017,HJA,55085508,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000000010000000000000000000000000000000000000000,2017,HJA,56435643,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000010000000000000000000000000000000000000000000000000000000000000,2015,HJA,37473747,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,110000100101110111011100100000000100001000110000000000000000000000000000000000000000,2015,HJA,35483511,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000001000000000000000000000000000000000000000000,2017,HJA,55115511,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000101010101100000000000000000000000000000000000000000000000000000000000000,2015,HJA,37423742,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000000000000000000001100000000000000000000000000000000000000000,2017,HJA,55125512,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000101000000000000000000000000000000000000000000000000000000000000000000,2015,HJA,39003900,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000010010000010010010000000000000000000000000000000000000000000,2017,HJA,39583958,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,100000000010101010000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,34713471,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000000000000000000000001000010110000000000000000000000000000000000000000000000000,2016,HJA,39343934,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,000000010000110011100010101011100001100001100000100111110000000000000000000000000000,2016,HJA,30503050,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
1,111010001000000000000000000000000000000000000000000000000000000000000000000000000000,2014,HJA,736736,H. J. Andrews,Willamette NF,0.063938284,-0.080816461,-0.004990588,-0.707054564,-0.514801268,0.152846903,0.286494849,-0.308112873,0.572409831,0.582959883,0.570599408,0.444937041,0.323861722,0.561386432,0.512854134
